bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0069566,"unknown unicast traffic is replicated/looped in LAG member ports","2 - Major","2 - Urgent",No,Verified,L2,LACP/LAG,Verified,"EXOS 22.4.1",3359,skandaswamy,skandaswamy,,"Shankar Palanivel",,,,,,,,2017-09-15,closed
xos0069574,"Placeholder for BroadView Analytics","5 - New Feature","4 - Moderate",,Assigned,Analytics,Broadview,Assigned,"EXOS 22.5.1",3477,rdayal,rdayal,rdayal,"Daya Narayana","Daya Narayana",,,,,,,2017-09-15,futureScope
xos0069579,"ipsec snooping table is not uploaded when client port is missing in snooping table","3 - Minor","3 - Important",,Verified,Security,"IP Address",Verified,"EXOS 22.4.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,RBC-INTERNAL,2017-09-18,closed
xos0069583,"ANVL BGP test suites fail, unable to create TCP connections, potential BGP memory issue MS#518402","2 - Major","2 - Urgent",,Verified,IP,BGP,Verified,"EXOS 22.4.1",3359,mdauphin,mdauphin,,"Kathirvel, Elangomaran",,,,,,,,2017-09-18,closed
xos0069596,"ACL Wrap record/replay feature does not work properly on summit stack","3 - Minor","3 - Important",,Verified,System,ACL,Verified,"EXOS 22.5.1",3359,aoumanski,aoumanski,,"Daya Narayana",,,,,,,,2017-09-19,closed
xos0069597,"Add timestamps of the last notified events to show log counters output","5 - New Feature","4 - Moderate",,Verified,EMS,"Poor Msg Description",Verified,"EXOS 11.0.2",3359,stewilliams,stewilliams,,"Donald Smith",,,,,,,,2017-09-19,closed
xos0069602,"FAB: Throw warning before deleting Auto-peering","5 - New Feature","3 - Important",No,Verified,ExtremeFabric,General,Verified,"EXOS 22.4.1",3359,vaswadhati,vaswadhati,,"Gopla Ramkumar",,,,,,,,2017-09-20,closed
xos0069614,"New Feature: Bootp-Relay over L3VPN","5 - New Feature","5 - Low",,Verified,"PLM Feature Request",,Verified,"EXOS 22.5.1",3359,dnarasimhan,smugilvannan,,"Anand Sundaresh Natarajan",,,,,,,,2017-09-21,closed
xos0069621,"X870 : unable to install high number of ACLs after tried installing/uninstalling 33 port range acls","3 - Minor","3 - Important",No,Verified,System,ACL,Verified,"EXOS 22.4.1",3359,slakshmanan,slakshmanan,,"Shankar Palanivel",,,No,,,,,2017-09-21,closed
xos0069624,"Stacking: Prep work for auto-discovery algorithm","5 - New Feature","1 - Critical",,"Task Complete",System,Stacking,"Task Complete","EXOS Stacking Dev",3359,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2017-09-21,closed
xos0069631,"Policy: VLAN / NSI Mappings feature.","5 - New Feature","3 - Important",No,Verified,Security,Policy,Verified,"PLM Feature Request",3359,lchan,rvelusamy,,"Yohe, Kevin",,,,,,,,2017-09-22,closed
xos0069633,"plat_dev creates I2C device under a wrong I2C bus","2 - Major","2 - Urgent",,Verified,System,Devices,Verified,"EXOS 22.4.1",3359,xzhang,xzhang,,"Daya Narayana",,,,,,,,2017-09-22,closed
xos0069639,"GOLDEN: Vpex Slow path is broken.","2 - Major","1 - Critical",Test,Verified,IP,ARP,Verified,"EXOS 22.5.1",3359,ssaladi,ssaladi,,"Raguraman Rajan",,,,,,,,2017-09-25,closed
xos0069641,"Changes in the CDP Voice VLAN's name is not updated in ""show configuration""","4 - Trivial","4 - Moderate",,Verified,L2,EDP,Verified,"EXOS 22.5.1",3359,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,"CDP Voice VLAN tag in every packet","New Feature 22.5",,2017-09-25,closed
xos0069642,"X690:In SX/LX/ZX/LX100 optics compliance/junk Wavelength/TX Fault/Connector type values incorrect.","2 - Major","3 - Important",,Verified,System,Optics,Verified,"EXOS 22.4.1",3359,brajitha,brajitha,,"Shankar Palanivel",,,No,,,,RBC-INTERNAL,2017-09-25,closed
xos0069643,"When CDP Voice VLAN is deleted, Configuration related to Voice-VLAN is not cleared.","4 - Trivial","4 - Moderate",,Verified,L2,EDP,Verified,"EXOS 22.5.1",3359,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,"CDP Voice VLAN tag in every packet","New Feature 22.5",,2017-09-25,closed
xos0069644,"Able to configure EXOS Mgmt VLAN as CDP Voice VLAN","4 - Trivial","4 - Moderate",,Verified,L2,EDP,Verified,"EXOS 22.5.1",3359,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,,"CDP Voice VLAN tag in every packet","New Feature 22.5",,2017-09-25,closed
xos0069645,"Error Message is thrown when a tag of VLAN not present (in Switch) is configured as CDP Voice VLAN","3 - Minor","3 - Important",,Assigned,L2,EDP,Assigned,"EXOS 22.5.1",3511,mkaleemullah,mkaleemullah,kosharma,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,"CDP Voice VLAN tag in every packet","New Feature 22.5",,2017-09-25,futureScope
xos0069647,"dynamic route changes","3 - Minor","3 - Important",,Verified,ExtremeFabric,REST-API,Verified,"EXOS 22.5.1",3359,wcrotty,wcrotty,,"Yohe, Kevin",,,,,,,,2017-09-25,closed
xos0069650,"add convenience build script to EXOS","3 - Minor","4 - Moderate",,"Task Complete","Build Tools",General,"Task Complete","EXOS 22.4.1",3359,dcarson,dcarson,,"Jones, Jeff",,,,,,,,2017-09-25,closed
xos0069651,"Same VLAN is mapped to 2 different NSI values.","2 - Major","3 - Important",No,"No Change",VLAN,,,"EXOS 22.5.1",,lchan,lchan,,"Yohe, Kevin",,,,,,,,2017-09-25,closed
xos0069664,"snmp to cli config for etsysMultiAuthSystemAdminPrecedence mib object is not working","2 - Major","3 - Important",No,Verified,Security,Policy,Verified,"EXOS 22.4.1",3359,nperiannan,sjamaludeen,,"Raj Velusamy",,,No,,,,,2017-09-26,closed
xos0069667,"VPEX: need message to inform user that config will be restored to defaults after disabling VPEX.","2 - Major","3 - Important",,Verified,System,,Verified,"EXOS 22.4.1",3359,mademers,mademers,,"Fee, Brendan",,,,,,,,2017-09-26,closed
xos0069673,"Dot1br: ""_handleRemReq_ExtPortCreate() WARNING:"" while switch boot up with 31 Virtual slots","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.4.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,22.4.0.26,,,,2017-09-26,closed
xos0069677,"Stacking Auto-Discovery - infrastructure","5 - New Feature","1 - Critical",,"Task Complete",System,Stacking,"Task Complete","EXOS 22.5.1",3359,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2017-09-27,closed
xos0069687,"VPEX cascading HAL work","5 - New Feature","4 - Moderate",,Assigned,L2,,Assigned,"EXOS 22.5.1",3511,vullanatt,vullanatt,vullanatt,"Tim Bourne","Tim Bourne",,,,,,,2017-09-27,futureScope
xos0069688,"Chalet muliple authentication aprroach needs to be combine into a single authentication approach.","5 - New Feature","4 - Moderate",,Verified,System,Management,Verified,"EXOS 21.1.1",3359,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-09-28,closed
xos0069695,"Change in link-type is observed when stp mode is configured using snmp","3 - Minor","3 - Important",No,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 22.4.1",3359,jganesan,jganesan,,"Raj Velusamy",,,No,,,,,2017-09-28,closed
xos0069698,"HAL stdout capture needs to detect ""runaway"" write scenarios","3 - Minor","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.4.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,RBC-INTERNAL,2017-09-28,closed
xos0069699,"parallelize mkshadow.py","3 - Minor","3 - Important",,"Task Complete","Build Tools",,"Task Complete","EXOS 22.4.1",3359,dcarson,dcarson,,"Jones, Jeff",,,,,,,,2017-09-28,closed
xos0069700,"SF+_CX3m cables are not linking up when connecting to INTEL Fortville x710 Intel PCI card.","5 - New Feature","5 - Low",,Verified,System,"Port General",Verified,"EXOS 15.7.2",3359,kramamoorthy,kramamoorthy,,"KB Nandakumar",,,No,,,,RBC-ORIGINAL,2017-09-28,closed
xos0069701,"VPEX - pull in BPE version 1.1.0.10","3 - Minor","3 - Important",,Verified,Infrastructure,,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2017-09-28,closed
xos0069702,"Allow poedbg to run before EXOS starts","5 - New Feature","5 - Low",,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,xzhang,xzhang,,"Daya Narayana",,,,,,,,2017-09-28,closed
xos0069706,"Semaphore allocation bug in VxWorks shim","1 - Crash","2 - Urgent",,Closed,System,Libraries,Released,"EXOS 22.5.1",3358,ntonthanahal,ntonthanahal,,"Lou Dernosek",,,,,,,,2017-09-29,futureScope
xos0069708,"X620-16p PHY hangs when combo port copper medium is auto-nego off speed 100 duplex full","2 - Major","2 - Urgent",,Verified,System,"Port General",Verified,"EXOS 22.4.1",3359,xzhang,mthamatapu,,"Daya Narayana",,,,,,,,2017-09-29,closed
xos0069710,"update bcm uboot source with xldk4.2.0 content","3 - Minor","3 - Important",,"Task Complete",Infrastructure,General,"Task Complete","EXOS 22.5.1",3359,tbaumeister,tbaumeister,,"Daya Narayana",,,,,,,,2017-10-02,closed
xos0069712,"F000194: DHCP Discovery, DNS over tagged VLANs","5 - New Feature","3 - Important",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3359,dhammers,samarasekaran,,"Nispel, Markus",,,,,,,,2017-10-02,closed
xos0069721,"BPE version 1.1.0.11","2 - Major","3 - Important",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2017-10-03,closed
xos0069723,"vpex process crash when adding CB cascade ports and BPE upstream ports to LAG","1 - Crash","1 - Critical",,Verified,L2,LACP/LAG,Verified,"EXOS 22.4.1",3359,jvervaert,jvervaert,,"Shankar Palanivel",,,Yes,22.3.1.4,,,,2017-10-03,closed
xos0069727,"#Verify operation of Avago AFBR-57E6APZ-EX1 for the 10067, 900459-10 100-FX","2 - Major","2 - Urgent",No,Verified,System,Optics,Verified,"EXOS 22.5.1",3359,mthornto,jvaiyapuri,,"Sweitzer, Matt",,,,,,,,2017-10-04,closed
xos0069730,"Stacking Auto-Discovery Candidate Port List","5 - New Feature","1 - Critical",,"Task Complete",System,,"Task Complete","EXOS 22.5.1",3359,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2017-10-04,closed
xos0069734,"ALPM improvements - CLI option to support more long-mask IPv6 routes, including ECMP support","5 - New Feature","4 - Moderate",,Verified,IP,"v6 General",Verified,"EXOS 22.5.1",3359,erovner,bjyothsna,,"Daya Narayana",,,,,,,,2017-10-04,closed
xos0069736,"Dot1br: LAG aggregator status is NOT coming as active for few cascade ports on doing unconfigur slot","2 - Major","2 - Urgent",No,Verified,System,Devices,Verified,"EXOS 22.4.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,"22.3.1.4, 22.4.0.26",,,,2017-10-05,closed
xos0069737,"RxPower threshold values aren't calculated properly for Formericaoe 100G AOC Cables","3 - Minor","3 - Important",,Verified,System,Optics,Verified,"EXOS 22.3.1",3359,dkoutham,dkoutham,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-10-05,closed
xos0069741,"""Received unsupported L3 Interface table full checkpoint message"" while run failover","3 - Minor","3 - Important",No,Verified,IP,"v4 General",Verified,"EXOS 22.4.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,,,,,,2017-10-05,closed
xos0069742,"Add parsing of logical operators OR(||) and AND(&&) to object2c.pl perl script.","3 - Minor","3 - Important",,Verified,"Build Tools",General,Verified,"EXOS 22.5.1",3359,bpeabody,bpeabody,,"Lou Dernosek",,,,,,,,2017-10-05,closed
xos0069743,"Add fabric attach server support","5 - New Feature","3 - Important",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.5.1",3359,tlewis,jcondon,,"Fee, Brendan",,,,,,,,2017-10-05,closed
xos0069746,"VPEX cascading changes","5 - New Feature","3 - Important",,Verified,System,,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2017-10-05,closed
xos0069748,"VPEX Cascading: Program MCAST ECIDs","5 - New Feature","2 - Urgent",,Verified,System,,Verified,"EXOS 22.5.1",3359,alim,alim,,"Tim Bourne",,,,,,,,2017-10-05,closed
xos0069749,"Cgroups : CPU utilization is more than 100% in ""show process group"" output","2 - Major","3 - Important",,Verified,Infrastructure,,Verified,"EXOS 22.4.1",3359,mthamatapu,mthamatapu,,"Shankar Palanivel",,,,,,,,2017-10-06,closed
xos0069754,"DOT1BR:Error message is to be prompted when captive portal cannot be enabled due to slice unavailabi","3 - Minor","3 - Important",,Verified,Security,Policy,Verified,"EXOS 22.4.1",3359,anarayanan,anarayanan,,"Gopla Ramkumar",,,,,,,,2017-10-06,closed
xos0069759,"Dot1br: FDBs are getting flushed in a MLAG+VPEX setup during disable/enable of cascade ports.","2 - Major","2 - Urgent",,Verified,L2,MLAG,Verified,"EXOS 22.4.1",3359,venshivaram,venshivaram,,"Gopla Ramkumar",,,,,,,,2017-10-09,closed
xos0069762,"dot1br: MLAG port status is down after vpex process restart","2 - Major","2 - Urgent",,Verified,L2,MLAG,Verified,"EXOS 22.4.1",3359,venshivaram,venshivaram,,"Gopla Ramkumar",,,,,,,,2017-10-09,closed
xos0069764,"dynamic vlans not removed when FA database entries time out","3 - Minor","3 - Important",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.4.1",3359,tlewis,jcondon,,"Fee, Brendan",,,,,,,,2017-10-09,closed
xos0069768,"Fabric attach mappings status does not change to pending if server unreachable","3 - Minor","3 - Important",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.4.1",3359,jcondon,jcondon,,"Fee, Brendan",,,,,,,,2017-10-10,closed
xos0069773,"GOLDEN : IGMP Groups are not learning on BPE Ports.","2 - Major","3 - Important",No,Duplicate,IP,IGMP,,"EXOS 22.5.1",,ssaladi,ssaladi,,"Raguraman Rajan",,,,,,,,2017-10-10,closed
xos0069774,"GOLDEN: HAl Crash Observed with ""show ports <port number> packet no-refresh"" command on Stack setup.","1 - Crash","2 - Urgent",,Verified,L2,,Verified,"EXOS 22.5.1",3359,ssaladi,ssaladi,,"Raguraman Rajan",,,,,,,,2017-10-10,closed
xos0069775,"GOLDEN : Erro:HAL.IPv4Adj.Error> adj 0.0.0.0: Unexpected card type 1 in pibL3TableGetL3Props","3 - Minor","2 - Urgent",No,"No Change",L2,,,"EXOS 22.5.1",,ssaladi,ssaladi,,"Raguraman Rajan",,,,,,,,2017-10-10,closed
xos0069777,"GOLDEN : ""Erro:ExtLibA.MIBSupport.MIBReqCflctCurRowState"" Error Message Observed with Vxlan Config","3 - Minor","2 - Urgent",,Verified,ExtremeFabric,General,Verified,"EXOS 22.5.1",3359,ssaladi,ssaladi,,"Raguraman Rajan",,,,,,,,2017-10-10,closed
xos0069806,"A single client is unable to authenticate using web-based netlogin authentication.","2 - Major","2 - Urgent",,Verified,Security,Netlogin,Verified,"EXOS 22.3.1",3359,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-10-13,closed
xos0069807,"Flood Traffic is not forwarding via extended LAG port when the ext LAG port is part of multiple vlan","2 - Major","2 - Urgent",No,Verified,VLAN,General,Verified,"EXOS 22.5.1",3359,sadurai,sadurai,,"Shankar Palanivel",,,,,,,,2017-10-13,closed
xos0069810,"NetLogin Dot1x authentication fails if supplicant response is received after EAPOL requests expire.","5 - New Feature","5 - Low",,Verified,Security,Netlogin,Verified,"EXOS 22.2.1",3359,hpitchaikani,hpitchaikani,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-10-13,closed
xos0069811,"BUM traffic is not flooding to 2 nd tier BPE extended ports when flood vlan deleted from level 1 BPE","2 - Major","2 - Urgent",No,Verified,L2,,Verified,"EXOS 22.5.1",3359,pvenkat,pvenkat,,"Shankar Palanivel",,,,,,,,2017-10-13,closed
xos0069813,"Error: Configuration reply is too big when all ports are added to default  vlan","3 - Minor","3 - Important",,Verified,VLAN,General,Verified,"EXOS 22.4.1",3359,skandaswamy,skandaswamy,,"Shankar Palanivel",,,,,,,,2017-10-13,closed
xos0069814,"Maxium frame size set incorreclty to 9216 B for bpe cascade port","2 - Major","2 - Urgent",No,Verified,L2,,Verified,"EXOS 22.5.1",3359,pvenkat,pvenkat,,"Shankar Palanivel",,,,,,,,2017-10-13,closed
xos0069816,"Add RIOT support","2 - Major","2 - Urgent",,Verified,IP,,Verified,"EXOS 22.5.1",3359,dgarrod,skandaswamy,,"Fee, Brendan",,,,,,,,2017-10-13,closed
xos0069817,"2 nd tier BPE extended ports are not down after CB is rebooted","2 - Major","2 - Urgent",No,Duplicate,L2,,,"EXOS 22.5.1",,pvenkat,pvenkat,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-14,closed
xos0069820,"With CDP enabled for a port and on image upgrade from 22.4 to 22.5, Error message is thrown","4 - Trivial","4 - Moderate",,"No Change",L2,EDP,,"EXOS 22.5.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,"CDP Voice VLAN tag in every packet","New Feature 22.5",,2017-10-16,closed
xos0069824,"lldpRemoveVlanCB(): called for vlanIf msg seen on unconfiguring policy admin rule","3 - Minor","3 - Important",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,,,,,,2017-10-16,closed
xos0069826,"""lldpRemoveVlanCB(): called for vlanIf "" in log when deleting vlan","2 - Major","3 - Important",,Duplicate,VLAN,General,,"EXOS 22.5.1",,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-16,closed
xos0069827,"cas BPE:conf jumbo-frame-size is applied to Level1 trusted port & affects Remote CSP session in Lev2","2 - Major","2 - Urgent",,Verified,System,Jumbo/MTU,Verified,"EXOS 22.5.1",3359,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-16,closed
xos0069828,"""lldpFaInit(): starting in PROXY mode"" and other messages while switch is coming up after reboot","2 - Major","2 - Urgent",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.5.1",3359,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,,,,,,2017-10-16,closed
xos0069829,"vpex: Flooded Packets are duplicated in extended LAG port.","2 - Major","2 - Urgent",No,Duplicate,L2,LACP/LAG,,"EXOS 22.5.1",,sadurai,sadurai,,"Shankar Palanivel",,,,,,,,2017-10-16,closed
xos0069839,"Operational Edge status is inconsistent if edge-safeguard is enabled before configuring link as edge","3 - Minor","2 - Urgent",,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 15.6.3",3359,dkoutham,dkoutham,,"KB Nandakumar",,,No,,,,RBC-ORIGINAL,2017-10-17,closed
xos0069840,"policy crashed with signal 11 on executing show policy rule icmptype wide data 1","1 - Crash","2 - Urgent",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,,,"OnePolicy-Implement ICMP rule","New Feature 22.5",,2017-10-17,closed
xos0069841,"restart process bgp prints qvxlanNotifyOtmFlush telling OTM to flush all routes from this client","3 - Minor","3 - Important",,Verified,IP,BGP,Verified,"EXOS 22.5.1",3359,smugilvannan,smugilvannan,,"Raj Velusamy",,,Yes,22.4.0.36,"L3VPN Bootprelay","New Feature 22.5",,2017-10-17,closed
xos0069843,"VPEX: Add VPEX cascading BPE Extended Port configuration","3 - Minor","3 - Important",,Verified,System,,Verified,"EXOS 22.5.1",3359,hsavino,hsavino,,"Lou Dernosek",,,,,,,,2017-10-17,closed
xos0069848,"Add VPN agnostic mode for when MY_STATION_TCAM_2 table is full","2 - Major","2 - Urgent",,Verified,IP,,Verified,"EXOS 22.5.1",3359,dgarrod,skandaswamy,,"Fee, Brendan",,,,,,,,2017-10-18,closed
xos0069849,"BPE version 1.1.0.13","2 - Major","3 - Important",,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2017-10-19,closed
xos0069855,"GOLDEN: Error message ""halBroadview"" on reboot in 22.5.0.13","2 - Major","3 - Important",No,Verified,System,Management,Verified,"EXOS 22.5.1",3359,sadurai,sadurai,,"Shankar Palanivel",,,,,,,,2017-10-20,closed
xos0069858,"programatic control to enable/disable static-mac-moves","5 - New Feature","3 - Important",,Verified,ExtremeFabric,General,Verified,"PLM Feature Request",3359,fjl,fjl,,"Fee, Brendan",,,,,,,,2017-10-20,closed
xos0069867,"when port is not part of default vlan netlogin mac authentication is not working after failover","3 - Minor","3 - Important",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2017-10-23,closed
xos0069868,"Dot1br: With sender on Cascade and IGMP rx on Extended port - Known L3 multicast traffic loss seen.","2 - Major","2 - Urgent",,Verified,IP,,Verified,"EXOS 22.5.1",3359,sasingh,sasingh,,"Gopla Ramkumar",,,No,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-23,closed
xos0069870,"Dot1br: ""ERROR: dot1brGetPoePortState: Null poepif on BPE port 40:51"" in log while rebooting CB","2 - Major","3 - Important",,"No Change",System,PoE,,"EXOS 22.5.1",,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-23,closed
xos0069871,"dcbgp process crashed with signal 11 on slot 2  on disabling policy from master node","1 - Crash","2 - Urgent",,Verified,IP,BGP,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,,,"Avaya Fabric Attach Phase 2  - FA Server","New Feature 22.5",,2017-10-23,closed
xos0069872,"Fast path traffic is getting drop when BPE cascade lag master port is down in linear topology","2 - Major","2 - Urgent",No,Duplicate,L2,,,"EXOS 22.5.1",,pvenkat,pvenkat,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-23,closed
xos0069873,"EEE is not working at 2.5G/5G if link partner does not advertise EEE at 100M, 1G or 10G","2 - Major","3 - Important",,Verified,System,EEE,Verified,"EXOS 22.5.1",3359,motor,motor,,"Fee, Brendan",,,,,,,,2017-10-23,closed
xos0069875,"Warning message displayed when enabling netlogin MAC in policy mode needs to be removed.","4 - Trivial","4 - Moderate",,Verified,Security,Policy,Verified,"EXOS 22.3.1",3359,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-10-23,closed
xos0069879,"Dynamic FA mappings created with lldp do not time out of FA proxy","3 - Minor","3 - Important",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.4.1",3359,jcondon,jcondon,,"Fee, Brendan",,,,,,,,2017-10-23,closed
xos0069881,"Getting error messages from hal while rebooting tier 2 bpe in multiple native cascade link setup","3 - Minor","2 - Urgent",No,"No Change",System,Devices,,"EXOS 22.5.1",,nperiannan,nperiannan,,"Raj Velusamy",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-24,closed
xos0069884,"Discovery of EMC does not happen for ZTP+ over tagged vlans","2 - Major","2 - Urgent",Test,Verified,Infrastructure,,Verified,"EXOS 22.5.1",3359,samarasekaran,samarasekaran,,"Hariharan Narayanan",,,No,,"DHCP Discovery, DNS over tagged VLANs","New Feature 22.5",,2017-10-24,closed
xos0069886,"Dot1br: VLAN crash signal 11 during VPEX configuration cleanup","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2017-10-24,closed
xos0069888,"DDMI information not calculated properly on x690/x870.","3 - Minor","3 - Important",,Verified,System,Optics,Verified,"EXOS 22.3.1",3359,gilligan,brajitha,,"Fee, Brendan",,,,,,,RBC-INTERNAL,2017-10-24,closed
xos0069889,"initial IPv6 fabric instance does not converge","2 - Major","2 - Urgent",,Verified,ExtremeFabric,BGP,Verified,"EXOS 22.5.1",3359,fjl,fjl,,"Fee, Brendan",,,,,,,,2017-10-24,closed
xos0069892,"Extended cascaded ports are not joining to the LAG group during the BPE boot up sequence","2 - Major","2 - Urgent",No,"No Change",System,Devices,,"EXOS 22.5.1",,nperiannan,nperiannan,,"Raj Velusamy",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-25,closed
xos0069896,"VLAN process utilization goes high when there is link flaps on multiple ports.","2 - Major","2 - Urgent",,Verified,VLAN,General,Verified,"EXOS 22.3.1",3359,rrayarapu,rrayarapu,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-10-25,closed
xos0069898,"Dot1br:Untagged Traffic are dropped in CB when traffic ingress at Teir2 BPE","2 - Major","2 - Urgent",No,Verified,VLAN,General,Verified,"EXOS 22.5.1",3359,sadurai,sadurai,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-25,closed
xos0069899,"dot1br:flooded traffic are forwared to ingress port also when the ingress port in teir-2 BPE","2 - Major","2 - Urgent",Test,Verified,VLAN,General,Verified,"EXOS 22.5.1",3359,sadurai,sadurai,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-25,closed
xos0069900,"Tier 2 BPE's CSP,LLDP,LACP control PDU are mapped to COS 0 DP 1 in upstream port of level 1 BPEs.","2 - Major","2 - Urgent",No,Verified,L2,,Verified,"EXOS 22.5.1",3359,pvenkat,pvenkat,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-25,closed
xos0069901,"dot1br: Ports statistics are not available in cascaded BPE ports","2 - Major","2 - Urgent",No,Verified,System,"Port General",Verified,"EXOS 22.5.1",3359,sadurai,sadurai,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2017-10-25,closed
xos0069903,"Add new OIDs for Extreme Virtual EMC server.","2 - Major","1 - Critical",,Verified,System,SNMP,Verified,"PLM Feature Request",3359,cmctague,grajagopalsai,,"Flaherty, Stephen",,,,,,,,2017-10-25,closed
xos0069906,"Dot1br:""ECP Error"" Cascade ports are not added back to LAG after unconfig switch","2 - Major","2 - Urgent",No,Verified,System,Devices,Verified,"EXOS 22.4.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,,,,,,2017-10-26,closed
xos0069912,"RSTP over MLAG issues","3 - Minor","3 - Important",,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 22.5.1",3359,rakumar,rakumar,,"Anand Sundaresh Natarajan",,,,,,,,2017-10-26,closed
xos0069914,"debug performance upload.... is not available for vr-default","3 - Minor","3 - Important",,Verified,System,,Verified,"EXOS 16.2.2",3359,aselvapalani,aselvapalani,,"KB Nandakumar",,,,,,,,2017-10-26,closed
xos0069915,"VPEX - LED locator activating CB locator also","2 - Major","3 - Important",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2017-10-26,closed
xos0069917,"Dot1br: HAL error seen while delecting default VLAN for BPE slots","2 - Major","2 - Urgent",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,"22.4.0.34, 22.5.0.13","Controlling Bridge - Cascading","New Feature 22.5",,2017-10-26,closed
xos0069918,"Issue with IPv6 Flags","2 - Major","3 - Important",,Verified,VLAN,,Verified,"EXOS 22.4.1",3359,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2017-10-27,closed
